Year;Year_(each_ant_moves_once_a_year_on_average)&nbsp;&nbsp;&nbsp;x&nbsp;&nbsp;&nbsp;Amount_of_food_collected
528;1656
529;1660
530;1660
531;1664
532;1667
533;1670
534;1672
535;1673
536;1674
537;1677
538;1677
539;1679
540;1681
541;1682
542;1685
543;1686
544;1687
545;1690
546;1691
547;1691
548;1693
549;1693
550;1696
551;1697
552;1697
553;1698
554;1700
555;1703
556;1704
557;1705
558;1706
559;1711
560;1714
561;1714
562;1718
563;1720
564;1723
565;1724
566;1727
567;1727
568;1728
569;1730
570;1733
571;1734
572;1736
573;1739
574;1740
575;1742
576;1743
577;1745
578;1745
579;1748
580;1750
581;1750
582;1751
583;1751
584;1751
585;1752
586;1753
587;1754
588;1755
589;1760
590;1763
591;1767
592;1770
593;1774
594;1776
595;1781
596;1786
597;1789
598;1791
599;1793
600;1793
601;1793
602;1793
603;1797
604;1797
605;1799
606;1801
607;1802
608;1804
609;1807
610;1810
611;1813
612;1815
613;1817
614;1818
615;1819
616;1819
617;1820
618;1824
619;1828
620;1829
621;1833
622;1835
623;1839
624;1840
625;1842
626;1845
627;1846
628;1847
629;1850
630;1850
631;1853
632;1856
633;1857
634;1859
635;1861
636;1861
637;1862
638;1864
639;1869
640;1872
641;1872
642;1875
643;1877
644;1880
645;1882
646;1885
647;1887
648;1890
649;1892
650;1894
651;1895
652;1896
653;1898
654;1901
655;1904
656;1908
657;1911
658;1912
659;1913
660;1914
661;1915
662;1915
663;1917
664;1917
665;1918
666;1920
667;1924
668;1926
669;1929
670;1930
671;1933
672;1934
673;1936
674;1937
675;1938
676;1939
677;1942
678;1946
679;1946
680;1951
681;1952
682;1955
683;1956
684;1958
685;1960
686;1963
687;1965
688;1967
689;1971
690;1971
691;1973
692;1974
693;1975
694;1977
695;1977
696;1979
697;1981
698;1981
699;1981
700;1982
701;1986
702;1989
703;1994
704;1995
705;1997
706;1998
707;2001
708;2003
709;2004
710;2006
711;2007
712;2009
713;2010
714;2010
715;2013
716;2014
717;2016
718;2017
719;2019
720;2023
721;2026
722;2027
723;2029
724;2030
725;2031
726;2031
727;2031
728;2034
729;2036
730;2037
731;2037
732;2038
733;2039
734;2042
735;2045
736;2046
737;2048
738;2049
739;2053
740;2055
741;2056
742;2056
743;2056
744;2058
745;2059
746;2060
747;2062
748;2064
749;2064
750;2067
751;2069
752;2073
753;2076
754;2079
755;2079
756;2082
757;2085
758;2088
759;2088
760;2090
761;2090
762;2091
763;2091
764;2091
765;2095
766;2097
767;2099
768;2101
769;2104
770;2107
771;2108
772;2111
773;2113
774;2114
775;2116
776;2118
777;2119
778;2121
779;2122
780;2122
781;2125
782;2128
783;2128
784;2131
785;2132
786;2132
787;2134
788;2136
789;2136
790;2137
791;2139
792;2144
793;2147
794;2149
795;2152
796;2154
797;2155
798;2156
799;2159
800;2161
801;2162
802;2164
803;2166
804;2167
805;2168
806;2168
807;2169
808;2169
809;2170
810;2174
811;2176
812;2179
813;2181
814;2181
815;2182
816;2183
817;2183
818;2183
819;2185
820;2185
821;2188
822;2189
823;2191
824;2194
825;2198
826;2198
827;2202
828;2202
829;2204
830;2208
831;2211
832;2215
833;2218
834;2219
835;2220
836;2222
837;2223
838;2224
839;2224
840;2225
841;2227
842;2228
843;2229
844;2230
845;2232
846;2232
847;2233
848;2235
849;2239
850;2241
851;2244
852;2244
853;2246
854;2248
855;2249
856;2252
857;2256
858;2258
859;2259
860;2262
861;2263
862;2264
863;2267
864;2268
865;2271
866;2272
867;2275
868;2275
869;2275
870;2276
871;2278
872;2280
873;2284
874;2285
875;2287
876;2288
877;2291
878;2292
879;2293
880;2295
881;2297
882;2300
883;2302
884;2302
885;2304
886;2305
887;2308
888;2314
889;2317
890;2319
891;2319
892;2319
893;2319
894;2320
895;2321
896;2322
897;2324
898;2325
899;2325
900;2329
901;2331
902;2332
903;2333
904;2336
905;2336
906;2339
907;2341
908;2345
909;2347
910;2348
911;2352
912;2356
913;2360
914;2361
915;2364
916;2365
917;2365
918;2367
919;2367
920;2367
921;2368
922;2368
923;2371
924;2371
925;2372
926;2374
927;2374
928;2374
929;2376
930;2377
931;2383
932;2383
933;2385
934;2389
935;2391
936;2394
937;2397
938;2399
939;2400
940;2400
941;2400
942;2402
943;2405
944;2405
945;2406
946;2407
947;2408
948;2411
949;2411
950;2411
951;2414
952;2415
953;2416
954;2423
955;2423
956;2423
957;2425
958;2425
959;2425
960;2426
961;2427
962;2428
963;2430
964;2433
965;2433
966;2435
967;2435
968;2437
969;2440
970;2443
971;2443
972;2445
973;2447
974;2449
975;2449
976;2450
977;2450
978;2451
979;2453
980;2455
981;2461
982;2463
983;2464
984;2468
985;2469
986;2470
987;2470
988;2471
989;2471
990;2472
991;2472
992;2473
993;2475
994;2478
995;2480
996;2481
997;2482
998;2486
999;2487
1000;2487
1001;2488
1002;2489
1003;2490
1004;2492
1005;2493
1006;2496
1007;2496
1008;2497
1009;2500
1010;2500
1011;2502
1012;2502
1013;2504
1014;2504
1015;2508
1016;2509
1017;2510
1018;2511
1019;2513
1020;2517
1021;2520
1022;2521
1023;2523
1024;2523
1025;2524
1026;2524
1027;2524
1028;2528
1029;2532
1030;2532
1031;2532
1032;2534
1033;2535
1034;2536
1035;2536
1036;2537
1037;2539
1038;2541
1039;2543
1040;2547
1041;2548
1042;2549
1043;2550
1044;2551
1045;2553
1046;2555
1047;2559
1048;2562
1049;2564
1050;2566
1051;2567
1052;2567
1053;2569
1054;2571
1055;2573
1056;2575
1057;2576
1058;2579
1059;2581
1060;2584
1061;2584
1062;2585
1063;2588
1064;2588
1065;2588
1066;2588
1067;2590
1068;2593
1069;2596
1070;2597
1071;2597
1072;2598
1073;2600
1074;2603
1075;2608
1076;2611
1077;2611
1078;2612
1079;2615
1080;2616
1081;2617
1082;2619
1083;2619
1084;2619
1085;2621
1086;2622
1087;2624
1088;2624
1089;2625
1090;2626
1091;2628
1092;2630
1093;2631
1094;2632
1095;2633
1096;2636
1097;2638
1098;2641
1099;2642
1100;2644
1101;2647
1102;2649
1103;2652
1104;2653
1105;2654
1106;2657
1107;2658
1108;2659
1109;2660
1110;2661
1111;2662
1112;2664
1113;2665
1114;2666
1115;2666
1116;2667
1117;2668
1118;2668
1119;2671
1120;2673
1121;2677
1122;2681
1123;2684
1124;2686
1125;2691
1126;2693
1127;2695
1128;2695
1129;2696
1130;2697
1131;2697
1132;2698
1133;2698
1134;2698
1135;2699
1136;2699
1137;2699
1138;2702
1139;2703
1140;2705
1141;2706
1142;2710
1143;2712
1144;2713
1145;2716
1146;2717
1147;2718
1148;2719
1149;2723
1150;2726
1151;2727
1152;2729
1153;2731
1154;2734
1155;2734
1156;2736
1157;2737
1158;2739
1159;2740
1160;2741
1161;2741
1162;2742
1163;2743
1164;2743
1165;2744
1166;2745
1167;2745
1168;2747
1169;2748
1170;2751
1171;2754
1172;2755
1173;2757
1174;2759
1175;2761
1176;2763
1177;2765
1178;2766
1179;2768
1180;2768
1181;2769
1182;2771
1183;2772
1184;2775
1185;2776
1186;2777
1187;2777
1188;2780
1189;2780
1190;2782
1191;2782
1192;2782
1193;2784
1194;2787
1195;2789
1196;2791
1197;2793
1198;2796
1199;2799
1200;2800
1201;2802
1202;2803
1203;2804
1204;2805
1205;2805
1206;2805
1207;2805
1208;2807
1209;2808
1210;2810
1211;2811
1212;2811
1213;2813
1214;2815
1215;2816
1216;2819
1217;2819
1218;2823
1219;2823
1220;2823
1221;2823
1222;2825
1223;2825
1224;2826
1225;2830
1226;2831
1227;2832
1228;2834
1229;2838
1230;2840
1231;2843
1232;2843
1233;2844
1234;2846
1235;2846
1236;2846
1237;2850
1238;2850
1239;2851
1240;2851
1241;2854
1242;2856
1243;2857
1244;2858
1245;2862
1246;2862
1247;2864
1248;2864
1249;2867
1250;2868
1251;2871
1252;2873
1253;2873
1254;2873
1255;2875
1256;2877
1257;2877
1258;2878
1259;2880
1260;2881
1261;2881
1262;2882
1263;2882
1264;2882
1265;2882
1266;2883
1267;2888
1268;2889
1269;2891
1270;2895
1271;2896
1272;2898
1273;2899
1274;2899
1275;2902
1276;2903
1277;2907
1278;2907
1279;2910
1280;2910
1281;2910
1282;2912
1283;2916
1284;2917
1285;2919
1286;2919
1287;2920
1288;2925
1289;2925
1290;2926
1291;2926
1292;2927
1293;2927
1294;2927
1295;2928
1296;2930
1297;2932
1298;2933
1299;2936
1300;2937
1301;2939
1302;2940
1303;2941
1304;2942
1305;2943
1306;2948
1307;2950
1308;2950
1309;2952
1310;2955
1311;2956
1312;2958
1313;2960
1314;2961
1315;2962
1316;2963
1317;2963
1318;2963
1319;2964
1320;2966
1321;2967
1322;2967
1323;2967
1324;2967
1325;2969
1326;2970
1327;2971
1328;2972
1329;2972
1330;2975
1331;2975
1332;2976
1333;2976
1334;2976
1335;2977
1336;2982
1337;2985
1338;2985
1339;2988
1340;2989
1341;2991
1342;2992
1343;2992
1344;2995
1345;2999
1346;2999
1347;3003
1348;3003
1349;3006
1350;3006
1351;3007
1352;3007
1353;3007
1354;3010
1355;3011
1356;3014
1357;3015
1358;3018
1359;3018
1360;3019
1361;3020
1362;3021
1363;3022
1364;3022
1365;3023
1366;3026
1367;3026
1368;3028
1369;3028
1370;3028
1371;3030
1372;3031
1373;3033
1374;3035
1375;3035
1376;3037
1377;3037
1378;3041
1379;3042
1380;3043
1381;3046
1382;3050
1383;3051
1384;3054
1385;3054
1386;3054
1387;3055
1388;3058
1389;3059
1390;3060
1391;3062
1392;3065
1393;3066
1394;3070
1395;3070
1396;3072
1397;3072
1398;3072
1399;3073
1400;3073
1401;3073
1402;3073
1403;3074
1404;3074
1405;3074
1406;3074
1407;3076
1408;3077
1409;3078
1410;3079
1411;3083
1412;3083
1413;3087
1414;3088
1415;3090
1416;3091
1417;3097
1418;3099
1419;3103
1420;3105
1421;3106
1422;3107
1423;3107
1424;3108
1425;3111
1426;3113
1427;3115
1428;3116
1429;3116
1430;3117
1431;3119
1432;3120
1433;3121
1434;3122
1435;3122
1436;3123
1437;3123
1438;3125
1439;3125
1440;3125
1441;3127
1442;3129
1443;3131
1444;3137
1445;3137
1446;3140
1447;3142
1448;3143
1449;3145
1450;3145
1451;3147
1452;3149
1453;3151
1454;3151
1455;3152
1456;3154
1457;3156
1458;3159
1459;3159
1460;3161
1461;3165
1462;3166
1463;3166
1464;3167
1465;3168
1466;3168
1467;3168
1468;3168
1469;3170
1470;3172
1471;3174
1472;3176
1473;3177
1474;3180
1475;3182
1476;3183
1477;3184
1478;3186
1479;3191
1480;3194
1481;3196
1482;3198
1483;3198
1484;3199
1485;3201
1486;3201
1487;3201
1488;3201
1489;3201
1490;3201
1491;3201
1492;3201
1493;3202
1494;3204
1495;3206
1496;3207
1497;3210
1498;3211
1499;3214
1500;3214
1501;3215
1502;3218
1503;3221
1504;3222
1505;3224
1506;3226
1507;3227
1508;3229
1509;3230
1510;3232
1511;3233
1512;3235
1513;3237
1514;3240
1515;3240
1516;3243
1517;3244
1518;3244
1519;3245
1520;3245
1521;3247
1522;3248
1523;3249
1524;3249
1525;3251
1526;3251
1527;3252
1528;3255
1529;3258
1530;3259
1531;3259
1532;3262
1533;3264
1534;3267
1535;3267
1536;3269
1537;3270
1538;3271
1539;3271
1540;3273
1541;3273
1542;3277
1543;3278
1544;3278
1545;3279
1546;3282
1547;3283
1548;3283
1549;3283
1550;3283
1551;3283
1552;3283
1553;3283
1554;3283
1555;3283
1556;3284
1557;3284
1558;3284
1559;3285
1560;3287
1561;3290
1562;3293
1563;3294
1564;3295
1565;3295
1566;3298
1567;3299
1568;3299
1569;3300
1570;3300
1571;3300
1572;3300
1573;3300
1574;3300
1575;3300
1576;3300
1577;3302
1578;3304
1579;3306
1580;3306
1581;3309
1582;3310
1583;3311
1584;3312
1585;3313
1586;3315
1587;3316
1588;3317
1589;3318
1590;3320
1591;3321
1592;3321
1593;3321
1594;3322
1595;3323
1596;3323
1597;3324
1598;3324
1599;3326
1600;3326
1601;3328
1602;3331
1603;3332
1604;3333
1605;3334
1606;3335
1607;3337
1608;3337
1609;3337
1610;3337
1611;3338
1612;3339
1613;3341
1614;3341
1615;3342
1616;3343
1617;3344
1618;3345
1619;3346
1620;3349
1621;3350
1622;3350
1623;3351
1624;3353
1625;3354
1626;3354
1627;3355
1628;3356
1629;3357
1630;3358
1631;3358
1632;3359
1633;3360
1634;3361
1635;3364
1636;3366
1637;3367
1638;3369
1639;3370
1640;3373
1641;3376
1642;3376
1643;3376
1644;3377
1645;3378
1646;3379
1647;3382
1648;3383
1649;3384
1650;3384
1651;3385
1652;3386
1653;3387
1654;3387
1655;3390
1656;3391
1657;3393
1658;3396
1659;3398
1660;3399
1661;3401
1662;3403
1663;3403
1664;3405
1665;3405
1666;3405
1667;3405
1668;3406
1669;3409
1670;3410
1671;3410
1672;3415
1673;3418
1674;3418
1675;3422
1676;3423
1677;3424
1678;3428
1679;3434
1680;3435
1681;3439
1682;3441
1683;3443
1684;3443
1685;3444
1686;3447
1687;3447
1688;3448
1689;3448
1690;3448
1691;3449
1692;3450
1693;3451
1694;3454
1695;3455
1696;3457
1697;3460
1698;3461
1699;3461
1700;3461
1701;3462
1702;3463
1703;3463
1704;3467
1705;3470
1706;3470
1707;3474
1708;3475
1709;3475
1710;3478
1711;3481
1712;3484
1713;3484
1714;3485
1715;3487
1716;3489
1717;3489
1718;3491
1719;3492
1720;3492
1721;3493
1722;3493
1723;3493
1724;3493
1725;3496
1726;3499
1727;3500
1728;3500
1729;3503
1730;3504
1731;3506
1732;3509
1733;3511
1734;3514
1735;3516
1736;3516
1737;3519
1738;3522
1739;3524
1740;3525
1741;3527
1742;3528
1743;3528
1744;3529
1745;3529
1746;3529
1747;3529
1748;3533
1749;3533
1750;3534
1751;3534
1752;3534
1753;3535
1754;3535
1755;3535
1756;3539
1757;3541
1758;3542
1759;3542
1760;3545
1761;3547
1762;3549
1763;3549
1764;3550
1765;3553
1766;3553
1767;3554
1768;3554
1769;3556
1770;3557
1771;3558
1772;3560
1773;3561
1774;3562
1775;3564
1776;3564
1777;3565
1778;3567
1779;3568
1780;3571
1781;3571
1782;3572
1783;3574
1784;3575
1785;3575
1786;3575
1787;3575
1788;3575
1789;3577
1790;3577
1791;3577
1792;3577
1793;3578
1794;3578
1795;3580
1796;3581
1797;3581
1798;3582
1799;3583
1800;3584
1801;3588
1802;3589
1803;3590
1804;3592
1805;3592
1806;3593
1807;3594
1808;3594
1809;3595
1810;3596
1811;3597
1812;3599
1813;3600
1814;3602
1815;3605
1816;3607
1817;3607
1818;3608
1819;3609
1820;3612
1821;3612
1822;3613
1823;3613
1824;3613
1825;3613
1826;3614
1827;3614
1828;3616
1829;3617
1830;3619
1831;3621
1832;3622
1833;3622
1834;3625
1835;3629
1836;3629
1837;3633
1838;3636
1839;3636
1840;3636
1841;3637
1842;3637
1843;3637
1844;3637
1845;3637
1846;3637
1847;3637
1848;3638
1849;3639
1850;3640
1851;3641
1852;3642
1853;3643
1854;3645
1855;3646
1856;3646
1857;3647
1858;3648
1859;3649
1860;3650
1861;3652
1862;3653
1863;3653
1864;3654
1865;3656
1866;3656
1867;3656
1868;3658
1869;3661
1870;3661
1871;3663
1872;3665
1873;3667
1874;3669
1875;3670
1876;3671
1877;3673
1878;3677
1879;3678
1880;3678
1881;3678
1882;3678
1883;3678
1884;3680
1885;3682
1886;3683
1887;3686
1888;3686
1889;3687
1890;3688
1891;3688
1892;3690
1893;3690
1894;3690
1895;3691
1896;3694
1897;3694
1898;3695
1899;3695
1900;3697
1901;3699
1902;3699
1903;3702
1904;3705
1905;3707
1906;3708
1907;3709
1908;3710
1909;3710
1910;3713
1911;3718
1912;3720
1913;3721
1914;3722
1915;3723
1916;3724
1917;3725
1918;3727
1919;3728
1920;3729
1921;3732
1922;3732
1923;3732
1924;3733
1925;3734
1926;3736
1927;3736
1928;3736
1929;3736
1930;3736
1931;3739
1932;3739
1933;3740
1934;3743
1935;3744
1936;3746
1937;3746
1938;3748
1939;3749
1940;3751
1941;3751
1942;3753
1943;3756
1944;3760
1945;3761
1946;3763
1947;3764
1948;3767
1949;3769
1950;3769
1951;3771
1952;3771
1953;3775
1954;3775
1955;3777
1956;3779
1957;3779
1958;3780
1959;3781
1960;3782
1961;3783
1962;3784
1963;3784
1964;3785
1965;3787
1966;3788
1967;3790
1968;3792
1969;3792
1970;3794
1971;3795
1972;3796
1973;3798
1974;3800
1975;3800
1976;3801
1977;3805
1978;3807
1979;3807
1980;3808
1981;3809
1982;3813
1983;3816
1984;3818
1985;3819
1986;3820
1987;3824
1988;3825
1989;3825
1990;3827
1991;3829
1992;3830
1993;3831
1994;3836
1995;3836
1996;3836
1997;3838
1998;3839
1999;3839
2000;3840
2001;3842
2002;3842
2003;3843
2004;3844
2005;3845
2006;3847
2007;3847
2008;3848
2009;3849
2010;3853
2011;3853
2012;3859
2013;3859
2014;3862
2015;3862
2016;3862
2017;3863
2018;3866
2019;3870
2020;3870
2021;3870
2022;3873
2023;3873
2024;3873
2025;3873
2026;3878
2027;3879
2028;3879
2029;3880
2030;3883
2031;3885
2032;3885
2033;3886
2034;3886
2035;3887
2036;3888
2037;3888
2038;3888
2039;3888
2040;3890
2041;3890
2042;3890
2043;3890
2044;3890
2045;3890
2046;3891
2047;3891
2048;3891
2049;3891
2050;3892
2051;3894
2052;3894
2053;3895
2054;3896
2055;3897
2056;3899
2057;3902
2058;3902
2059;3903
2060;3905
2061;3907
2062;3907
2063;3907
2064;3908
2065;3912
2066;3913
2067;3914
2068;3915
2069;3918
2070;3920
2071;3922
2072;3924
2073;3927
2074;3928
2075;3928
2076;3931
2077;3932
2078;3932
2079;3934
2080;3935
2081;3935
2082;3935
2083;3936
2084;3937
2085;3937
2086;3937
2087;3937
2088;3938
2089;3938
2090;3939
2091;3939
2092;3939
2093;3940
2094;3940
2095;3941
2096;3941
2097;3941
2098;3942
2099;3942
2100;3942
2101;3943
2102;3944
2103;3946
2104;3946
2105;3946
2106;3946
2107;3947
2108;3948
2109;3948
2110;3948
2111;3949
2112;3949
2113;3949
2114;3951
2115;3951
2116;3952
2117;3953
2118;3953
2119;3954
2120;3955
2121;3955
2122;3957
2123;3958
2124;3959
2125;3961
2126;3962
2127;3962
2128;3963
2129;3964
2130;3964
2131;3964
2132;3964
2133;3964
2134;3965
2135;3965
2136;3966
2137;3967
2138;3967
2139;3967
2140;3967
2141;3967
2142;3967
2143;3967
2144;3967
2145;3969
2146;3970
2147;3971
2148;3973
2149;3973
2150;3976
2151;3978
2152;3978
2153;3979
2154;3982
2155;3983
2156;3985
2157;3985
2158;3986
2159;3987
2160;3988
2161;3989
2162;3991
2163;3991
2164;3991
2165;3991
2166;3991
2167;3992
2168;3992
2169;3992
2170;3992
2171;3992
2172;3992
2173;3992
2174;3993
2175;3993
2176;3994
2177;3995
2178;3996
2179;3997
2180;3997
2181;3998
2182;4000
2183;4000
2184;4000
2185;4001
2186;4001
2187;4001
2188;4001
2189;4001
2190;4001
2191;4001
2192;4003
2193;4005
2194;4005
2195;4005
2196;4005
2197;4006
2198;4007
2199;4009
2200;4010
2201;4012
2202;4012
2203;4013
2204;4014
2205;4014
2206;4015
2207;4015
2208;4016
2209;4017
2210;4019
2211;4020
2212;4021
2213;4022
2214;4022
2215;4023
2216;4023
2217;4023
2218;4025
2219;4026
2220;4027
2221;4027
2222;4028
2223;4029
2224;4030
2225;4032
2226;4034
2227;4037
2228;4037
2229;4038
2230;4039
2231;4039
2232;4042
2233;4043
2234;4044
2235;4045
2236;4047
2237;4047
2238;4049
2239;4049
2240;4050
2241;4050
2242;4052
2243;4052
2244;4053
2245;4053
2246;4054
2247;4056
2248;4056
2249;4056
2250;4056
2251;4058
2252;4058
2253;4059
2254;4061
2255;4062
2256;4065
2257;4066
2258;4067
2259;4068
2260;4068
2261;4068
2262;4068
2263;4068
2264;4068
2265;4069
2266;4070
2267;4070
2268;4070
2269;4071
2270;4072
2271;4074
2272;4075
2273;4075
2274;4075
2275;4075
2276;4076
2277;4076
2278;4076
2279;4077
2280;4077
2281;4077
2282;4078
2283;4078
2284;4079
2285;4082
2286;4084
2287;4084
2288;4086
2289;4091
2290;4093
2291;4093
2292;4093
2293;4093
2294;4093
2295;4094
2296;4094
2297;4094
2298;4095
2299;4096
2300;4096
2301;4097
2302;4097
2303;4099
2304;4099
2305;4099
2306;4100
2307;4101
2308;4101
2309;4102
2310;4103
2311;4103
2312;4105
2313;4105
2314;4106
2315;4107
2316;4108
2317;4109
2318;4109
2319;4110
2320;4110
2321;4112
2322;4112
2323;4112
2324;4112
2325;4113
2326;4116
2327;4118
2328;4118
2329;4118
2330;4118
2331;4119
2332;4119
2333;4120
2334;4120
2335;4121
2336;4122
2337;4123
2338;4123
2339;4123
2340;4123
2341;4123
2342;4124
2343;4124
2344;4125
2345;4126
2346;4126
2347;4128
2348;4129
2349;4130
2350;4132
2351;4132
2352;4132
2353;4133
2354;4134
2355;4134
2356;4135
2357;4138
2358;4138
2359;4139
2360;4140
2361;4141
2362;4141
2363;4142
2364;4142
2365;4143
2366;4144
2367;4145
2368;4145
2369;4145
2370;4148
2371;4148
2372;4148
2373;4148
2374;4149
2375;4150
2376;4151
2377;4151
2378;4153
2379;4154
2380;4155
2381;4157
2382;4157
2383;4158
2384;4159
2385;4159
2386;4159
2387;4159
2388;4159
2389;4159
2390;4161
2391;4161
2392;4161
2393;4161
2394;4161
2395;4162
2396;4163
2397;4165
2398;4166
2399;4167
2400;4168
2401;4170
2402;4171
2403;4171
2404;4171
2405;4171
2406;4171
2407;4172
2408;4172
2409;4172
2410;4173
2411;4174
2412;4174
2413;4175
2414;4176
2415;4176
2416;4177
2417;4177
2418;4178
2419;4178
2420;4179
2421;4180
2422;4180
2423;4181
2424;4181
2425;4182
2426;4183
2427;4184
2428;4185
2429;4185
2430;4185
2431;4188
2432;4189
2433;4189
2434;4190
2435;4190
2436;4190
2437;4192
2438;4194
2439;4195
2440;4195
2441;4195
2442;4196
2443;4196
2444;4197
2445;4197
2446;4198
2447;4199
2448;4199
2449;4199
2450;4199
2451;4200
2452;4201
2453;4202
2454;4202
2455;4202
2456;4202
2457;4202
2458;4202
2459;4202
2460;4202
2461;4202
2462;4202
2463;4202
2464;4204
2465;4204
2466;4206
2467;4206
2468;4207
2469;4207
2470;4208
2471;4208
2472;4208
2473;4210
2474;4211
2475;4211
2476;4211
2477;4215
2478;4215
2479;4216
2480;4216
2481;4217
2482;4217
2483;4218
2484;4218
2485;4218
2486;4218
2487;4219
2488;4219
2489;4219
2490;4220
2491;4221
2492;4222
2493;4222
2494;4224
2495;4225
2496;4227
2497;4228
2498;4228
2499;4228
2500;4229
2501;4229
2502;4230
2503;4231
2504;4231
2505;4231
2506;4233
2507;4235
2508;4236
2509;4236
2510;4236
2511;4238
2512;4239
2513;4240
2514;4242
2515;4243
2516;4243
2517;4244
2518;4245
2519;4245
